image_name,resmem_pred
p1s00001.jpg,0.6242539286613464
p1s00002.jpg,0.7268282771110535
p1s00003.jpg,0.7697605490684509
p1s00004.jpg,0.6762336492538452
p1s00005.jpg,0.57146817445755
p1s00006.jpg,0.5628392696380615
p1s00007.jpg,0.5204762816429138
p1s00008.jpg,0.678513765335083
p1s00009.jpg,0.6870893239974976
p1s00010.jpg,0.5908939242362976
p1s00011.jpg,0.5903943181037903
p1s00012.jpg,0.661922037601471
p1s00013.jpg,0.6356037855148315
p1s00014.jpg,0.7545613050460815
p1s00015.jpg,0.6181434988975525
p1s00016.jpg,0.5983830690383911
p1s00017.jpg,0.5599621534347534
p1s00018.jpg,0.673467755317688
p1s00019.jpg,0.5869351625442505
p1s00020.jpg,0.5050702095031738
p1s00021.jpg,0.6411153078079224
p1s00022.jpg,0.6365482211112976
p1s00023.jpg,0.7771459817886353
p1s00024.jpg,0.5396398901939392
p1s00025.jpg,0.7540075182914734
p1s00026.jpg,0.6673901677131653
p1s00027.jpg,0.6815165877342224
p1s00028.jpg,0.5478090643882751
p1s00029.jpg,0.4766259491443634
p1s00030.jpg,0.472123384475708
p1s00031.jpg,0.6461135149002075
p1s00032.jpg,0.49420255422592163
p1s00033.jpg,0.7198864817619324
p1s00034.jpg,0.5730482339859009
p1s00035.jpg,0.6062774062156677
p1s00036.jpg,0.6663513779640198
p1s00037.jpg,0.6337727308273315
p1s00038.jpg,0.7652708292007446
p1s00039.jpg,0.5778939723968506
p1s00040.jpg,0.5095906853675842
p1s00041.jpg,0.5384759902954102
p1s00042.jpg,0.6556782126426697
p1s00043.jpg,0.5008473992347717
p1s00044.jpg,0.5661218166351318
p1s00045.jpg,0.6601081490516663
p1s00046.jpg,0.6906596422195435
p1s00047.jpg,0.722254753112793
p1s00048.jpg,0.809611976146698
p1s00049.jpg,0.5914385914802551
p1s00050.jpg,0.6086891889572144
p1s00051.jpg,0.6754245162010193
p1s00052.jpg,0.6633045673370361
p1s00053.jpg,0.5759027600288391
p1s00054.jpg,0.6658448576927185
p1s00055.jpg,0.5913886427879333
p1s00056.jpg,0.5913641452789307
p1s00057.jpg,0.7197966575622559
p1s00058.jpg,0.7178462743759155
p1s00059.jpg,0.7069880962371826
p1s00060.jpg,0.5676625370979309
p1s00061.jpg,0.5257996916770935
p1s00062.jpg,0.43484869599342346
p1s00063.jpg,0.6487535238265991
p1s00064.jpg,0.5854775905609131
p1s00065.jpg,0.698995053768158
p1s00066.jpg,0.7198944687843323
p1s00067.jpg,0.6044014692306519
p1s00068.jpg,0.5894008874893188
p1s00069.jpg,0.5782676339149475
p1s00070.jpg,0.6971526145935059
p1s00071.jpg,0.6443189978599548
p1s00072.jpg,0.7282576560974121
p1s00073.jpg,0.7466270923614502
p1s00074.jpg,0.6947612762451172
p1s00075.jpg,0.6185191869735718
p1s00076.jpg,0.6202956438064575
p1s00077.jpg,0.6719502806663513
p1s00078.jpg,0.6432103514671326
p1s00079.jpg,0.5442444682121277
p1s00080.jpg,0.6013643741607666
p1s00081.jpg,0.6362884044647217
p1s00082.jpg,0.6820990443229675
p1s00083.jpg,0.6350798010826111
p1s00084.jpg,0.6698974370956421
p1s00085.jpg,0.7504411935806274
p1s00086.jpg,0.7007439732551575
p1s00087.jpg,0.5662472248077393
p1s00088.jpg,0.5687718391418457
p1s00089.jpg,0.7169175744056702
p1s00090.jpg,0.8486490249633789
p1s00091.jpg,0.7346189618110657
p1s00092.jpg,0.6505993604660034
p1s00093.jpg,0.5895585417747498
p1s00094.jpg,0.6747084259986877
p1s00095.jpg,0.6126096844673157
p1s00096.jpg,0.6149489879608154
p1s00097.jpg,0.5689075589179993
p1s00098.jpg,0.7494910359382629
p1s00099.jpg,0.754269003868103
p1s00100.jpg,0.6471088528633118
p1s00101.jpg,0.5523595809936523
p1s00102.jpg,0.601291298866272
p1s00103.jpg,0.7086426019668579
p1s00104.jpg,0.5494570732116699
p1s00105.jpg,0.604668378829956
p1s00106.jpg,0.709902822971344
p1s00107.jpg,0.6338309645652771
p1s00108.jpg,0.7942103147506714
p1s00109.jpg,0.6878467202186584
p1s00110.jpg,0.6773327589035034
p1s00111.jpg,0.5964242219924927
p1s00112.jpg,0.6133777499198914
p1s00113.jpg,0.6166924238204956
p1s00114.jpg,0.5620082020759583
p1s00115.jpg,0.7718551158905029
p1s00116.jpg,0.6127145886421204
p1s00117.jpg,0.691825270652771
p1s00118.jpg,0.7976421117782593
p1s00119.jpg,0.6805657148361206
p1s00120.jpg,0.6604609489440918
p1s00121.jpg,0.4549298584461212
p1s00122.jpg,0.5939841866493225
p1s00123.jpg,0.6444072127342224
p1s00124.jpg,0.7186316847801208
p1s00125.jpg,0.603654682636261
p1s00126.jpg,0.553209125995636
p1s00127.jpg,0.5337359309196472
p1s00128.jpg,0.7058661580085754
p1s00129.jpg,0.7215250730514526
p1s00130.jpg,0.7302728295326233
p1s00131.jpg,0.48120251297950745
p1s00132.jpg,0.6954137086868286
p1s00133.jpg,0.6818382143974304
p1s00134.jpg,0.7005642652511597
p1s00135.jpg,0.6092563271522522
p1s00136.jpg,0.771476686000824
p1s00137.jpg,0.6577289700508118
p1s00138.jpg,0.4779621660709381
p1s00139.jpg,0.7211233973503113
p1s00140.jpg,0.5991328358650208
p1s00141.jpg,0.7046303749084473
p1s00142.jpg,0.6269049048423767
p1s00143.jpg,0.5959183573722839
p1s00144.jpg,0.674760103225708
p1s00145.jpg,0.649492621421814
p1s00146.jpg,0.6950325965881348
p1s00147.jpg,0.5852163434028625
p1s00148.jpg,0.7014723420143127
p1s00149.jpg,0.5901452898979187
p1s00150.jpg,0.6789253354072571
p1s00151.jpg,0.7002488374710083
p1s00152.jpg,0.6866588592529297
p1s00153.jpg,0.6067330837249756
p1s00154.jpg,0.6584047675132751
p1s00155.jpg,0.6362251043319702
p1s00156.jpg,0.48708879947662354
p1s00157.jpg,0.6399222612380981
p1s00158.jpg,0.7551961541175842
p1s00159.jpg,0.611499011516571
p1s00160.jpg,0.7387793064117432
p1s00161.jpg,0.6081063151359558
p1s00162.jpg,0.6470484137535095
p1s00163.jpg,0.5000038146972656
p1s00164.jpg,0.6617879271507263
p1s00165.jpg,0.5849522948265076
p1s00166.jpg,0.6836234927177429
p1s00167.jpg,0.6593526601791382
p1s00168.jpg,0.5666954517364502
p1s00169.jpg,0.7336376905441284
p1s00170.jpg,0.66644686460495
p1s00171.jpg,0.5844367146492004
p1s00172.jpg,0.5842025876045227
p1s00173.jpg,0.6806656718254089
p1s00174.jpg,0.8051494359970093
p1s00175.jpg,0.6574829816818237
p1s00176.jpg,0.6866288185119629
p1s00177.jpg,0.6325982809066772
p1s00178.jpg,0.5622341632843018
p1s00179.jpg,0.6595519781112671
p1s00180.jpg,0.6490126848220825
p1s00181.jpg,0.7036677598953247
p1s00182.jpg,0.7365460991859436
p1s00183.jpg,0.6637428402900696
p1s00184.jpg,0.5549288392066956
p1s00185.jpg,0.5003064870834351
p1s00186.jpg,0.5402208566665649
p1s00187.jpg,0.4854371249675751
p1s00188.jpg,0.5912294387817383
p1s00189.jpg,0.7681761384010315
p1s00190.jpg,0.6621274352073669
p1s00191.jpg,0.6579713821411133
p1s00192.jpg,0.5842199325561523
p1s00193.jpg,0.5731316208839417
p1s00194.jpg,0.6536018252372742
p1s00195.jpg,0.5962703824043274
p1s00196.jpg,0.6303207278251648
p1s00197.jpg,0.7662395238876343
p1s00198.jpg,0.7091894745826721
p1s00199.jpg,0.6145070791244507
p1s00200.jpg,0.6694614887237549
p1s00201.jpg,0.8084664940834045
p1s00202.jpg,0.5657309293746948
p1s00203.jpg,0.7165276408195496
p1s00204.jpg,0.6008732318878174
p1s00205.jpg,0.7197792530059814
p1s00206.jpg,0.5028518438339233
p1s00207.jpg,0.6783996224403381
p1s00208.jpg,0.6035333871841431
p1s00209.jpg,0.58550626039505
p1s00210.jpg,0.6110536456108093
p1s00211.jpg,0.5587917566299438
